,pos_x [m],pos_y [m],theta [°],c [m],r [m/m],n
101,0.15974174658147433,0.15933334391868392,129.54125205889014,0.03626231447729902,0.9466806588961195,2.0
102,0.1484666124662367,0.051570576387155134,76.19842089891382,0.03647186745085964,0.8215079244549277,4.0
103,0.04756031052225039,0.11716597762381907,163.11367427234137,0.07935732795462506,0.8329726287205351,2.0
104,0.12529589869144336,0.12714659409096427,168.70747281345277,0.055794640423040616,0.4929571740463832,1.0
105,0.09410996657480356,0.04796866656045293,24.086251463959627,0.020695841595060147,0.25259617469000106,4.0
106,0.084270342909948,0.08352334050762483,62.56034669922467,0.06086242506181898,0.9911782928257706,3.0
107,0.11913407000459068,0.1288736946986902,79.3952117085125,0.07637988748927675,0.9123232433857282,4.0
108,0.10925335130242192,0.0726671429862397,155.5465313363527,0.044009024324055956,0.4541717266936548,3.0
109,0.07583633587716548,0.09636221927081946,38.7928209174047,0.05877161204921559,0.7183793834094507,2.0
110,0.11883539623773001,0.1559096507582318,105.42861518081932,0.07838921840570817,0.6746434472945497,3.0
111,0.06815799497993791,0.0526835534581474,28.32370097223108,0.0792701890990034,0.8287293735830056,2.0
112,0.07442455429329092,0.10975795600063434,39.18311986425164,0.07265663114331469,0.8695721713899067,1.0
113,0.08556250532432237,0.08573852273618114,31.28096128315022,0.05804511748096203,0.9172366588873182,4.0
114,0.15943919363389683,0.12383155872666632,61.9709640881203,0.04762472636583603,0.7102288557124266,3.0
115,0.1039118671310218,0.05976287919456359,146.82882265053576,0.046467831070035624,0.6026827118826876,1.0
116,0.1446494300293136,0.09223549408180758,42.57854036728389,0.03332427007154216,0.8756704382569185,3.0
117,0.06775496707602426,0.13572865307541243,15.146704829871737,0.07855279271727243,0.6470667969189972,1.0
118,0.05545945676425247,0.07284587776098457,128.88280067904918,0.03681445797484682,0.9100414599182151,3.0
119,0.08379967540886622,0.15869664291349642,148.76003845495367,0.03422895998702709,0.5648498609611077,3.0
120,0.10124583669284619,0.13355336758557576,5.8411612031838445,0.06026369424147371,0.6678890093640846,1.0
121,0.10180061023413356,0.06592115575937861,59.51161661894642,0.04423424877096887,0.8297341491426518,3.0
122,0.12982252202585237,0.1404218529805067,32.187308801312184,0.035297207376426824,0.7041707389339557,4.0
123,0.042598738062426894,0.1167982069430584,154.4400444075864,0.03796650358588007,0.5313817138286916,3.0
124,0.15336056826178154,0.12209800585839956,146.89257295421953,0.07972822130864489,0.41455418264757815,2.0
125,0.08460653603019337,0.14505054471166373,154.99107651097438,0.06978677627621391,0.26719153531678863,3.0
126,0.14284019031727616,0.06515775387101375,5.759287988937842,0.07466623273603334,0.6140147376281554,4.0
127,0.10952198642071242,0.10208478304082733,105.71219262886251,0.027110824934487375,0.6553832941944184,2.0
128,0.0697471933825996,0.10471771559036669,99.28977303795983,0.06956260827996784,0.5846224374347144,1.0
129,0.13555014825872042,0.07597565580399165,77.06091128246032,0.05151081960636188,0.9643552608485331,3.0
130,0.14680240917868909,0.1262031091958594,53.293903223757226,0.03396023189288816,0.9161965480049882,3.0
131,0.08727596718177301,0.06320075441050212,149.33430779125538,0.0527600219919733,0.9429916904496672,3.0
132,0.08272666949521933,0.07479974883749187,93.90739822056348,0.05772905867344148,0.8010104082962166,2.0
133,0.08107062758006564,0.13804563139694262,118.63509831609831,0.021926681775668894,0.42458381030935344,4.0
134,0.1489623633059632,0.148367583017773,68.5262009486984,0.04685803500928327,0.22713330769168683,2.0
135,0.0635860740344132,0.11901709455205853,24.07772066539775,0.07551703584119604,0.5177054573114386,2.0
136,0.11061682011062227,0.11009342918322851,13.026786862238737,0.05745945274923628,0.7408926275886154,3.0
137,0.08052966178342641,0.0494820497946976,159.6460097159696,0.060993692907417886,0.5198765318649776,1.0
138,0.06017450647313258,0.13047658937228868,155.3218660952651,0.049704092115010916,0.5242618535475185,1.0
139,0.13132125719763324,0.13042119289382642,1.3498985127199603,0.041402111097077185,0.7345125136767539,1.0
140,0.10152793810695947,0.11219223366667436,70.95132869366923,0.05755084530824211,0.4054812838853348,4.0
141,0.15762589990628537,0.1290336870985063,138.1247456891448,0.07311764177364194,0.5792581933275559,3.0
142,0.1292165764619958,0.057006769832482165,68.80572152609807,0.07379646825344666,0.5545581282803227,3.0
143,0.04160876090506267,0.06678167953439051,161.13646355042232,0.0368454082940634,0.25648228751613544,3.0
144,0.13748773700458733,0.15683427218040116,38.97804858771471,0.0381437912713453,0.5309618757610666,4.0
145,0.14149874055694367,0.09756896361359449,46.942157853985464,0.03311295194823178,0.36446521061433956,1.0
146,0.055399916499328364,0.13875825284359383,86.41435581663067,0.04878491358730293,0.4735699255409249,4.0
147,0.07123626542668068,0.1359810533411393,118.6861004305039,0.06574655152605359,0.7234663317126016,1.0
148,0.10563963047745892,0.07690086702257752,126.73895770958525,0.05756790376576633,0.818287250467476,4.0
149,0.09878190640017295,0.05989432652444712,155.08120588261502,0.029143385674347155,0.6311703770829529,3.0
150,0.15938999981335836,0.0799043770713701,16.03866982107897,0.023007028219583954,0.594595697590679,4.0
151,0.07442088066259527,0.12719281747814237,43.55152875947874,0.04827573780696159,0.331133082167568,1.0
152,0.11216014853895379,0.05987544251063061,164.38703928026843,0.04444680180410978,0.4047131291951157,4.0
153,0.0629512153254326,0.119414351627945,130.59051834088166,0.058092733332572574,0.6719516342829266,3.0
154,0.0677145680963277,0.059097509502262405,69.63870932210585,0.04516682167517866,0.7396957990223789,1.0
155,0.11585949220211905,0.10647416888356553,12.746488267371035,0.03646936725028258,0.3658719512729274,2.0
156,0.04935035722391658,0.14715596126734126,157.97771615830192,0.0736325462714798,0.9253590525267595,2.0
157,0.04472737738869319,0.14906119996622583,120.45293205965521,0.05553624357720356,0.631241757119354,2.0
158,0.08683525688202905,0.12265598424257049,36.48773097392268,0.07092303033943667,0.7462939823360264,3.0
159,0.09038447201004106,0.11562140921542985,121.99415481208534,0.04928956317885093,0.20141914081311563,3.0
160,0.0840218754866772,0.0531691022298975,94.4331151467044,0.05589519582258068,0.2807539317175377,2.0
161,0.10595358481927515,0.12015604743680786,19.683071912176473,0.06291932514945989,0.9884516435390519,3.0
162,0.06877753200057209,0.09592322062982618,119.41291323834966,0.042110704527877546,0.32357175496457213,3.0
163,0.14896953970150828,0.06633175628488941,39.69491665114893,0.06302280453629831,0.33731787608664465,4.0
164,0.04258833781939543,0.10373398562914565,56.459953224210494,0.04753169087371991,0.818873585276489,4.0
165,0.1223071094508562,0.1476174582319547,174.89020054460397,0.03048460530559617,0.4985777311921189,3.0
166,0.08800842677881321,0.1529402890926492,47.20950850764922,0.03621890044783469,0.2800379744197079,3.0
167,0.15520722230198075,0.051634342691625826,4.904719916032718,0.05960142521319482,0.7792869313144608,2.0
168,0.05582765710282511,0.14948260754316714,81.7034697672371,0.0527260229883315,0.2662741167650253,1.0
169,0.0797828056289298,0.14764310938468367,139.91308598730373,0.05845680814644364,0.8711148624794567,3.0
170,0.08180742708433718,0.05150245105603943,64.20046667799018,0.031105218012695786,0.2474631186290397,1.0
171,0.15505065382550606,0.12480620719218094,147.27222102227796,0.05048110665411906,0.9165776803099035,1.0
172,0.14583182468345288,0.07554123745464322,122.36319747558821,0.07391577500802671,0.20091596556559077,1.0
173,0.12515930043839357,0.06536139970963152,160.42440141741272,0.05202719295895534,0.5286715090433745,3.0
174,0.10426018017573963,0.08517203636783843,21.00692063663203,0.02226116145885973,0.6544947258664726,1.0
175,0.13840452531613556,0.10521063439621181,94.56276432704415,0.0765110627960073,0.40137387528223445,2.0
176,0.12004229608999936,0.04845177548218246,96.33946791536187,0.06272244875131663,0.25816565920020706,4.0
177,0.1244241815493323,0.1159621114647672,7.394824079431942,0.04363184006596343,0.29079123624754244,1.0
178,0.13669111715893317,0.15536229122169654,44.234843219432264,0.07051736294978163,0.7908583263129112,2.0
179,0.04132383837225623,0.11810829272684512,6.393914498187399,0.07527989406670166,0.5665366918829386,2.0
180,0.10498334175176777,0.13496138588697207,14.21743817462604,0.026722497673618895,0.9845858619046812,4.0
181,0.07160991710622754,0.11177010325242617,41.66901486085732,0.024708410039305767,0.40696073741102234,4.0
182,0.09926971368597257,0.1277323909430827,157.1832269914927,0.03615387056953118,0.9470077632198621,1.0
183,0.10081879147734021,0.08609001840937838,120.30842430078758,0.04090082330357555,0.5881791510330546,3.0
184,0.13638787059422405,0.05725974908727735,44.85951319904129,0.025575371345457447,0.9650248313119835,1.0
185,0.05132275684471624,0.1349753472591775,169.69751609901616,0.035965427475080025,0.965667862121231,2.0
186,0.1397800522804871,0.13285450890155046,21.22793898082176,0.031410981992472636,0.9531542105092614,4.0
187,0.05840218635893453,0.09012158026698522,23.830275656978046,0.06516038616628292,0.8299677648416143,4.0
188,0.06411449158783848,0.14971941579107814,101.83267986338282,0.05158144793146048,0.9134793790001752,1.0
189,0.13863368354422648,0.05378389978601032,145.45246543183185,0.06978269529473426,0.8677802572338742,4.0
190,0.15939982765314925,0.14052195550269517,75.56936200321952,0.07366520935687049,0.20542032836431323,4.0
191,0.08986699851086856,0.11041855603279477,74.31979921943446,0.06794601594240435,0.3865247204601767,1.0
192,0.15534471199739852,0.15344118348665536,174.674603006346,0.029325945013262855,0.7429147142473937,4.0
193,0.14042364784965236,0.1418500440135915,76.84473551962544,0.07286700540660665,0.7854894664063309,4.0
194,0.1465644324423318,0.10656279309246222,86.51717022381709,0.06712890722615279,0.9105601866635564,4.0
195,0.15741638509653105,0.05423215290594381,145.58749946273855,0.07509167609994541,0.21314671562219045,4.0
196,0.09752477516566341,0.060108686639724296,169.9817890139656,0.05104277167700645,0.4392431114259512,1.0
197,0.14900903136955454,0.14531314336918744,95.91599066936213,0.03851011394771019,0.9538453254659041,4.0
198,0.12579819829308933,0.13441579425247305,166.33302116696262,0.05491201765927273,0.6699214523527652,3.0
199,0.045186933497680715,0.053171611866264776,141.37058309902636,0.07329262105016947,0.3051783771240649,1.0
200,0.10333175926111812,0.13228711499193402,33.15775993652193,0.028160076338249095,0.8403389098308361,4.0
201,0.04228901217501389,0.1443525412999646,4.801733393052217,0.03623195515448359,0.7805160743714948,4.0
202,0.05610562196533839,0.1073664413989165,128.7693826577293,0.055838271545287005,0.6167560598605537,4.0
203,0.12261110072220234,0.10443078172343573,43.34629222684978,0.049687386580727924,0.9925570802688305,3.0
204,0.07326463009566468,0.13675232194159034,23.326203518756472,0.03853505891670822,0.7731318945850927,2.0
205,0.1558841830012843,0.0860452879883579,19.088021952073234,0.036924047813013824,0.9151898696141829,4.0
206,0.04711868255211954,0.08041584487502186,166.15694611572562,0.06188376206880107,0.9671230246113638,1.0
207,0.1421667939617035,0.046665841157906396,63.042975769306864,0.031041982390107796,0.2507797352524749,4.0
208,0.04955450394212761,0.10010126239036143,13.812148302453181,0.05977334865313576,0.2103304187205972,1.0
209,0.0739822663365953,0.12423862960487173,138.05606449681676,0.026653514417851902,0.4192024966906688,2.0
210,0.10386977708555512,0.06667652627915564,80.11245142883624,0.064024004939751,0.5186759181704595,3.0
211,0.06571175226579878,0.07076027774291582,136.93285713122387,0.06353251470704044,0.4550016874982866,2.0
212,0.11944694228389496,0.0926878209599547,103.93050936562432,0.06823249819963718,0.2587024189169954,2.0
213,0.14084978261490558,0.07969668225026025,125.54646610821933,0.057967546714953536,0.42921736546570355,3.0
214,0.10938417202783224,0.15172200812474013,100.49046058961268,0.02186231697054373,0.31882349462468296,3.0
215,0.09127022604628791,0.05812843729177132,98.15785032188344,0.051377015065369666,0.47912925236513504,4.0
216,0.1298211760701552,0.1152040946658254,93.34872221999642,0.06492539346710095,0.6389335426322935,1.0
217,0.10363879933765413,0.1515950793139701,109.4717547345748,0.02254290881356568,0.480570171652576,3.0
218,0.057791060955963855,0.04551814800942802,69.43823516465905,0.059152478834167646,0.7440735052423335,1.0
219,0.10197466290647209,0.14634306866620045,144.89058451126618,0.02339078379935161,0.8132681013067111,3.0
220,0.0914605321728056,0.07335958007169957,148.906165041303,0.03511721998826193,0.505757984930169,2.0
221,0.05150344271361683,0.15203245282993266,159.860939195843,0.020611658807356825,0.5207790100131087,4.0
222,0.06398986224119767,0.08016600060062173,84.76895272388902,0.036882877347819754,0.9634381159434906,2.0
223,0.13320740586340254,0.11227251082906292,153.2843261425046,0.06072364148637792,0.3509323293481841,2.0
224,0.1518746860978018,0.10952382497850996,102.12113723991116,0.02274294960689567,0.9635936407079303,2.0
225,0.08143007827490197,0.0943184422937589,170.6341274633901,0.04192401559680226,0.2638352944837222,3.0
226,0.07108565228311298,0.131430687781223,40.02011296914267,0.07458996215484047,0.8242936442677298,1.0
227,0.11846518686401075,0.08735601513902565,136.39990043236986,0.03956410104124472,0.41865119567442555,4.0
228,0.1026071946208423,0.11483753517083212,94.21723212905658,0.03604951808701239,0.8058633697723832,1.0
229,0.09059485620349916,0.11484532170284073,164.9104957135353,0.04772062067441299,0.541377811531234,2.0
230,0.05800307347481086,0.1224822792170919,112.96434348679884,0.0662876368174593,0.26426759109858955,1.0
231,0.05037327392497576,0.11015211813310148,12.428940395148885,0.03527350717885985,0.705767747378862,4.0
232,0.13972433598382764,0.15264831135298937,153.60087571664755,0.05971599356317617,0.28083467008747265,1.0
233,0.15883718970486702,0.06450405849051676,92.69755739637642,0.055970217055371196,0.9355438844919735,2.0
234,0.1542630829604597,0.058459555723486364,46.22984446348906,0.07111578467188095,0.7634863310288047,4.0
235,0.04909321080271145,0.041062791369578716,15.762514805811804,0.04111344180376541,0.5639300572013999,2.0
236,0.08025831524801752,0.1127725707507814,147.83694111917396,0.0329778593618082,0.7257953737484051,1.0
237,0.08250041568529949,0.05148888527732713,59.248719567289086,0.054973725111542665,0.9320550662720831,4.0
238,0.07437419665276442,0.11554503707008876,14.520494170250515,0.07708019660762055,0.3072566823242342,1.0
239,0.13966585116461844,0.09152039650106825,102.99801440511294,0.0597213431825163,0.4923814121525757,4.0
240,0.09567998717502718,0.06919172585382832,90.12988691157089,0.043373457236758034,0.8098858510007088,4.0
241,0.09104314274472819,0.15835559309939784,100.18174319635543,0.061318134817109717,0.6878016174388835,2.0
242,0.08751584305479113,0.08712538058502185,1.1163485803715503,0.020686023730527275,0.7061026368860313,1.0
243,0.14131818007276753,0.09200262013251057,172.9382599743296,0.04827741396730989,0.3681897587663948,2.0
244,0.045345930160907905,0.11832007049562678,122.78529071731839,0.06898313389945637,0.4936596904145264,3.0
245,0.11047851225078134,0.061196654337395504,127.56352828662187,0.07271031002380181,0.4328190408780942,3.0
246,0.04187486253255826,0.12068513170240151,98.01866381342674,0.024469747567020653,0.5885070566727502,2.0
247,0.12010051533769965,0.15941196818918,18.304475737859093,0.042563368565558264,0.9176348283841143,3.0
248,0.15999199790996568,0.045585060254654086,156.98401672879933,0.07343920762646668,0.6112899012627437,2.0
249,0.04459779887983803,0.08993787362459833,86.34462123692066,0.054964603457316706,0.3763804193410043,4.0
250,0.05005662110371084,0.05380492179896858,7.60234120414205,0.06981902960047577,0.2031527221253202,4.0
251,0.10250606624434964,0.09244872490473806,80.64682821705026,0.029050191967383565,0.2786956336160872,1.0
252,0.15994060596276977,0.0624846013226472,30.52694502812517,0.05872134653604026,0.6513645159708841,3.0
253,0.10473731670407756,0.15854939644714675,21.884169291936843,0.02042812810772092,0.4352268854198462,2.0
254,0.07891919229926801,0.04190415929027873,176.23613978974856,0.04816373183394755,0.38008731558221465,1.0
255,0.040212562476090466,0.09607174761919135,25.10757823200248,0.06471598146434948,0.5939167707914098,3.0
256,0.10467478523978047,0.13031695165768145,23.064352285715415,0.030014863238435538,0.9649769084511368,1.0
257,0.11916193416453011,0.12479344337292178,75.06476902972348,0.07431504814487014,0.3422016104553217,2.0
258,0.07842552087851382,0.0655284276603105,13.972439018949018,0.042939508415558436,0.940188153255104,4.0
259,0.083238471436605,0.09017929423597193,159.7169069532906,0.07407512381076264,0.6860651010249668,4.0
260,0.054356324247448976,0.1310649492172407,149.8967201730328,0.028706784965670182,0.8766927420678134,2.0
261,0.13747264484829522,0.11080626485475562,178.68596113277272,0.06618528163111059,0.2712369534595288,1.0
262,0.13037108777549952,0.04174158226982677,100.76512228472868,0.046551510445868076,0.5594501417879185,2.0
263,0.08605567376115596,0.057261698418868204,160.96459202761255,0.042276397986901686,0.514975476822888,1.0
264,0.13837140788001678,0.1516940157198487,136.6381709844717,0.07004920726183954,0.23202452609849267,2.0
265,0.09810974210576742,0.10238858344221952,155.17348451740907,0.02135518357954324,0.7761921489032597,1.0
266,0.09747776973333135,0.1058998080965339,57.18327982063872,0.039822019001840576,0.9197842686768729,3.0
267,0.1574982823293641,0.13799267911392915,3.0870332548582837,0.054660328552080056,0.392418671756971,1.0
268,0.15392340942915722,0.15077208717334045,149.8929707909254,0.06235352399006246,0.7345023663581628,4.0
269,0.15809656323077317,0.1096382603921073,24.101385667686657,0.0651818292143776,0.8163861374974826,3.0
270,0.04217059109198078,0.1354222112662138,53.76093221396556,0.022999132657855283,0.4962595933816948,4.0
271,0.055935597720013344,0.07676243286008015,91.0802354871318,0.05057010985989935,0.4545227857555556,2.0
272,0.10662784702820685,0.1565285069656805,136.96519577495826,0.04037782448700014,0.7885032135409963,3.0
273,0.13790932090104113,0.1371114869924144,131.82375397992234,0.04817450552733433,0.44873809865429604,1.0
274,0.12472643355999115,0.13777199024076672,177.418927052762,0.03083841969380148,0.3838801829806131,1.0
275,0.1512025929966628,0.05507511073627097,103.82726361759907,0.042013713052138364,0.5823914560030217,4.0
276,0.09625136030926591,0.14496356818756445,36.42974151232218,0.0344737966923479,0.7601467267108807,2.0
277,0.1585001018564904,0.13163248840313962,80.22013327592875,0.07664677729970491,0.846744552194149,2.0
278,0.1015524809951403,0.13495514282528479,131.81134743342596,0.034283466128333315,0.33160744522656005,4.0
