,pos_x [m],pos_y [m],theta_z [°],c [m],r [m/m],pos_z [m],theta_y [°]
92,0.13695113510023707,0.06468637090469552,54.30543022884892,0.02098639597664599,0.3176527434895394,0.006354658284670838,-2.980796704342554
93,0.13547537684578984,0.15996821594816088,105.83422975600315,0.016443454234656582,0.22774819884526576,0.006005681479282281,-7.1849127645657305
94,0.0871224393209292,0.08758078602372449,59.865346675937445,0.01578922152059944,0.2954878054046406,0.006104674965071477,-4.6627318231831385
95,0.05224538249166395,0.11400171637825737,6.506298898611448,0.017792028286407843,0.23308200446568356,0.006330893327519952,3.682318662091197
96,0.10247947314657521,0.050488716281243726,72.94102054002965,0.028480304722302216,0.306220474231643,0.006056603824434835,-2.950527339365008
97,0.07587767805195293,0.13189759896813222,123.74750949259214,0.027579704686045623,0.20506523440686525,0.00649712942335433,1.8546768328053211
98,0.15729302922465455,0.11235489427996065,54.6183924745811,0.01917940839033748,0.29943373862989564,0.0060048979282387,6.544368531559889
99,0.07711078577935371,0.14163144272075812,140.528678098315,0.02611560885910421,0.3161340433213198,0.006106540841996392,-3.9967679475405067
100,0.05358885367075904,0.1534591853322596,35.13081927881629,0.02778955549729457,0.2503842891145438,0.006242587075101102,4.708912304783643
101,0.11998488651148959,0.07077524775094585,169.33333057321022,0.017230368467611064,0.20723833460508093,0.006437410836312465,-1.192940457432755
102,0.12801821903791602,0.06013307925760049,74.60228150106006,0.028942184824737895,0.23176166442663548,0.00621629635100251,1.6841570049294754
103,0.09248028537366239,0.08491738067059822,131.68045329226854,0.016251146115719657,0.2852415921389977,0.006108678954129791,0.6512395757304406
104,0.15145089896106154,0.06124363459680145,175.72051356535584,0.019474211079329697,0.2057818531126127,0.006150278624798599,-2.7619072855533524
105,0.10213584240587774,0.05864914560647741,18.185674091740907,0.027805465215328395,0.24442543833402758,0.006421678647311239,-6.9907031868049625
106,0.15516265181524508,0.1337880431912348,179.67113037278526,0.019430393379353938,0.3414761078291525,0.006299905308462736,7.007833326292685
107,0.1014408958166014,0.056302302568532955,69.3923984617184,0.017227192171806148,0.26617547772415723,0.006308419878878831,6.400809619854398
108,0.08360627126228051,0.10413580175584777,150.81958154577504,0.015593007857677138,0.33424634847685825,0.006001568261485448,-0.15058031556464435
109,0.08296631232207262,0.09511858648282852,177.1245170786966,0.02078279486445539,0.2190364948956448,0.006455917245204136,-3.578804393738933
110,0.07409846488460861,0.15489479345185217,50.676558859839986,0.027791779471012322,0.2882844815133545,0.006260791505625419,-6.2139757704947645
111,0.11853362669006039,0.05179361551809496,13.146990273632355,0.02954109208304424,0.3488124672346888,0.006164137876389704,-1.3769511496874056
112,0.09817671605720227,0.08827354780537812,162.35681166559093,0.02375174760939399,0.31692135325937876,0.006214396022063539,3.509371390842899
113,0.11849167460696153,0.0637506887196765,97.39343867510964,0.019327564817331264,0.3208269254131268,0.006090733649681593,2.7300496115763
114,0.10379467324402422,0.1243626162406124,0.9448117013523927,0.01555170852072051,0.2100780004392952,0.006498314456929957,1.52121453868451
115,0.11005917327006375,0.04280386131321044,163.45527058573907,0.026398267339931565,0.22853364434290988,0.006392668503133916,-4.263752303476483
116,0.07660932280000822,0.06555147819078881,24.27794421649287,0.024812923045998928,0.30366895308220704,0.006489019343009846,1.8259640471783642
117,0.08743216606621507,0.050239747133662166,4.164876579367984,0.025115148968755826,0.3320802906324294,0.006279680253369631,-2.8813303966637918
118,0.0769764439816834,0.1484791568450859,24.730626673461813,0.017704845362275026,0.27315629738472214,0.0060234690451937386,-4.715476935598394
119,0.06658682973534402,0.13200213492346527,124.51224617561908,0.02398031884718886,0.33122409245840406,0.006329512415548444,1.3233637214061895
120,0.08720182464443905,0.15145955956558335,123.775908050915,0.02614009368694865,0.242027314128353,0.006448615882717044,3.1597690886613137
121,0.15206360218863138,0.15625093781594673,0.39090581271062774,0.02960047507759014,0.2662633123422992,0.006281672681991069,-2.789727744687692
122,0.1526049356563292,0.1373992692058685,122.58291305985148,0.025972185188393386,0.2715505622073789,0.006103065953172718,5.036768860243699
123,0.0761464527149904,0.1590267224352624,123.39662378196182,0.02003332057361231,0.3453439834205116,0.00614012867007986,-5.6336613783517215
124,0.13738788554773304,0.04920363756850986,104.01777772256975,0.01899537437415115,0.2653989967085676,0.006193475017786294,2.2963506919878043
125,0.05746928189403465,0.12617880492245048,143.6936709388831,0.022352818404974203,0.3071523941701014,0.006329820975979607,-5.854171406702774
126,0.13259733210748265,0.1085099280911463,165.11652230293635,0.017522095140391714,0.33571799600506014,0.006433077604624869,6.226164144252083
127,0.15584256943537944,0.1340579836471999,125.87737680215437,0.02781670253844675,0.33946909400327224,0.006470142601629895,5.380208772045988
128,0.12610170919839134,0.09843171572972048,8.871539945440247,0.021171188686035746,0.21633811229492464,0.006053885290442036,6.542825175342297
129,0.08378358165587821,0.063514592357048,87.26487846244213,0.029936689915589704,0.2464428872937372,0.006117446227928114,-1.5822553275857807
130,0.1255484177231344,0.0745134308045413,94.97376923234073,0.02272413161804753,0.22654570315997347,0.006236064759021246,-5.913671599036743
131,0.0818614619232047,0.04431489717357469,120.60631249348111,0.025890625244809562,0.235691021646626,0.0062347172692106875,-4.0410143034443475
132,0.10261897955122533,0.10867500416175081,139.95739445805896,0.023668698539254077,0.34885286195803583,0.006119866750112708,7.012576877239104
133,0.11976868358611112,0.07460747046815104,85.13269803858188,0.017194208701376577,0.329672157313704,0.006238623458514895,6.554428322353548
134,0.15395074360546934,0.13813425027095516,5.1360183384297216,0.023500246874191257,0.34256096892292287,0.006069757359974216,-3.989042655064182
135,0.11971750432578666,0.07331582758047946,12.681792043757696,0.02842654768386902,0.23077187057531112,0.006036090241920186,-4.899882590732487
136,0.15977668348020155,0.07656861633104509,177.86324402991713,0.019349094318900126,0.2266849730144398,0.006342352336368615,-4.242098437466918
137,0.07036385766196124,0.045630539380543955,79.35646155586532,0.028265911995311324,0.26803880276212066,0.00619508445993487,-3.8623806614986407
138,0.10376188047368035,0.09121955722301148,173.67165566866353,0.01641456082797943,0.21498243544989581,0.006379965239500059,-1.56382564185839
139,0.12701259624962646,0.05732517016686742,129.65199250939753,0.027375607167030993,0.28746724887222436,0.00602617859022665,-5.283640702729448
140,0.0877498266011408,0.045439793076910734,53.07337195134572,0.024011798508967112,0.20340553702366518,0.0064257662339679625,5.371667573699228
141,0.04134841287754572,0.14604641463843349,1.6243322197807402,0.017075004628176883,0.3001621737889278,0.006262245130116192,-6.217419322365908
142,0.12668170220421218,0.15860993106474122,172.64133111181542,0.02885037258901797,0.2267684264502458,0.006484698209030069,6.671466903001527
143,0.05323032029853095,0.0929496808962872,70.8505969782452,0.02427998269079821,0.21150058916595388,0.006149685459774194,2.9539448425609
144,0.048181776902245566,0.15397747247155047,67.214382085331,0.02676573847645443,0.33584129991546985,0.006258657593122048,7.02194762256167
145,0.09014104343468085,0.08013125823615075,76.89217806195252,0.027212103980973724,0.3053536514683599,0.006042722108741716,5.93846117291653
146,0.1577605057994507,0.09215867884827976,42.313543223699554,0.023964098091436663,0.279333596396825,0.006215048054918067,-5.487051988421548
147,0.07737294355185445,0.1523390714897455,67.9376035321724,0.015753752705849867,0.323252333261251,0.00616115828502096,1.878189308086073
148,0.0642878348213487,0.08192482545832706,12.26325063385795,0.019575090522616825,0.2036378632413298,0.0063776672172988795,5.278215551646049
149,0.06319254313302745,0.05034035204226234,57.14216108943947,0.024861689261970087,0.3210434648347296,0.006494723028875196,3.5923755628499663
150,0.15250132349129264,0.13419286454785728,55.43870727364025,0.022518311258548307,0.25188682928374634,0.006029327213889074,1.403974792249425
151,0.13646627061434685,0.05503429630134553,21.99578242935152,0.019621826406988403,0.2405138637569128,0.006077010117983087,3.8635957594499803
152,0.04609890666921357,0.041745930743497,131.66639381062464,0.015306689951301805,0.22562484072221406,0.00601054824847758,1.6890519265148534
153,0.139078814952717,0.045898109096026166,8.615887594388482,0.018551501680162907,0.23808928920498143,0.006078265884679648,6.68617283460038
154,0.1333598072632808,0.11022540376810666,136.51385341688695,0.01814691877345482,0.3272513682556559,0.006260447966196323,-4.543557873463403
155,0.0859324784349296,0.08680192278686898,67.63765295003998,0.028417260313673982,0.2054045015322023,0.006416717455064167,2.8429606427042824
156,0.08976702742873639,0.07396571966902671,170.35152097440616,0.022508460858052803,0.2876168393111792,0.0064861404564421025,-6.746481610222181
157,0.13520422706314175,0.10153350643364431,109.29469494899459,0.024801204928155234,0.24082136426602269,0.006419779133206672,-4.969934545235267
158,0.12822135793088482,0.04232759900759937,73.31953736010564,0.01922521319868622,0.2120003207478791,0.006066959220979037,-4.519600959387214
159,0.05483680815642504,0.1567032626786545,123.5256452660154,0.02500375530364056,0.30552697444918475,0.006017668964955686,0.1513919364099099
160,0.11225264624430958,0.11531250181915287,91.67315002234791,0.029615212212962032,0.23108029512996414,0.006342101830106345,4.989476659941762
161,0.1018243595608807,0.1453758650690413,146.62792045526515,0.02789226933694537,0.29932350973455213,0.006157019653174775,5.106709140061156
162,0.10037348445610306,0.1082531074332438,28.328712046657614,0.015342356554465602,0.3311861579485283,0.006008361057071666,7.187048571825315
163,0.10456945436496892,0.09696645040222565,66.38922499380327,0.01709486580752483,0.28324359767205415,0.006192026034799192,5.733825055217351
164,0.06379353567412768,0.14162679778691417,1.4692616914222185,0.02722602851809421,0.3086866453930806,0.006461265275205683,6.971363164515505
165,0.07298476692744804,0.10209931393041874,160.04876318991742,0.01805906969875952,0.2433311334718749,0.006477197326429127,-1.0398464205053521
166,0.04883886709751521,0.0610483374262,75.26928134910749,0.023391879044445132,0.20487973073919682,0.006140758513040262,1.089770914878975
167,0.060239022260311983,0.1224524678730598,119.05268315693397,0.015930921814798257,0.29170798636645245,0.006206804174907914,0.6279157994810998
168,0.1289552696702243,0.11622588553567609,134.42257225903342,0.019002839411979177,0.3046227304603906,0.0062096787252624045,-5.925753399952951
169,0.13434355685478808,0.11354706370274123,40.31138344818635,0.01882779166066601,0.2548486278396149,0.006444952757955931,4.382074956229934
170,0.14302744178029428,0.1421672553003944,10.591929576783997,0.01736420181093173,0.2134164051339374,0.006197490385191697,-3.8514769514220166
171,0.08442519684512828,0.15798197082592338,150.33670229455748,0.015069305723572339,0.23035277050089226,0.006211549529532558,-3.6893681643731657
172,0.15884096462838382,0.08590749605494444,21.01331430605444,0.016225642482028346,0.23148734431381335,0.006446944847791086,5.55750376579052
173,0.04504675622168859,0.13849091160915594,136.66044205439837,0.028609097902631237,0.3382371883061967,0.006368007171360866,-3.1099674525939456
174,0.10724289287180808,0.06969275520927015,134.93743658990002,0.02621024184880028,0.2564943182518979,0.006214068530868633,4.555078101526353
175,0.056488594602721945,0.04175371220442478,40.78293035356796,0.021825523212147792,0.2870187710281145,0.006192183994631269,5.658805038291223
176,0.06559417432823099,0.10654858045122492,97.53620969469286,0.015107712801062715,0.20394173541311617,0.006034629985029108,2.2863897578759165
177,0.14717607122694254,0.0839975147180123,45.85308356255996,0.025348650833941076,0.31190051182250494,0.006203127928849567,-0.0997292148962492
178,0.047390383877360845,0.06472059357596122,130.18980423838505,0.020661474023160827,0.30595511061460057,0.006273721265098565,-0.08738511925756143
179,0.1474515458085192,0.10128294761652762,47.77579208066288,0.02242345027636022,0.22156001985458337,0.006131020313890126,-4.5383885773272485
180,0.1455802581265766,0.12316956047645371,16.087131288354072,0.027193325413815965,0.2908174570025367,0.006074962456691207,-1.6784656074203426
181,0.09583770187520783,0.11539204282913433,152.41228235410892,0.016937875027839257,0.23333223690606844,0.006255110389871146,-6.968154287759475
182,0.1595808289668371,0.12537976191805533,26.344157954179536,0.023506733917507572,0.30078472183687516,0.006233138710016091,2.6995359057766546
183,0.08986562593148817,0.1364173046784229,70.3900144553053,0.02543622449956899,0.2864331731704002,0.006431109686417211,5.7075450071589655
184,0.09332064689877123,0.13296561450572966,179.2274853741194,0.028949222208748612,0.2650425503665532,0.006360182554586581,6.282684618417383
185,0.13257684484519272,0.13714123211250484,123.25745076985476,0.023618628241479846,0.3162362547395158,0.006159419545091157,-6.837682973376401
186,0.14507193012593583,0.15020627677917303,176.02818327331488,0.027201178352749062,0.2540790621617254,0.006296261830753581,-3.768763056073835
187,0.07840285136164458,0.1364661531467981,153.81663987893106,0.021341588662802898,0.25948397034915743,0.006136710683559632,4.391644984332489
188,0.10306843167000254,0.12419033880963963,143.58275377664424,0.017992106338785285,0.24401693184408285,0.0063536864340641465,-0.0730418505535182
189,0.05551279451650466,0.057515566232127543,155.3658069761164,0.026416011422638594,0.3140894749779616,0.006213463896301146,-2.9874137601296766
190,0.14652107030390663,0.12627294664547026,101.33840264413489,0.029357987844128224,0.2879057256797217,0.006051386953280552,4.49740252980568
191,0.08304197072446774,0.12276955698041166,49.310850787429814,0.021433743041118503,0.24491002859733918,0.006425868158220334,-2.8530607736496805
192,0.08590199956068882,0.054389870233270354,120.22722738738634,0.023763523919340775,0.2969394777910448,0.006007979391485637,-1.0336067223293153
193,0.044055832596934394,0.12977845225592086,20.536397295959432,0.01510204651191476,0.23357558429473751,0.006106125485868453,-3.325666502643177
194,0.11084025337951092,0.15506465610460457,74.55124228091158,0.029982948858695322,0.2064980750158117,0.006050508321303199,-1.8420514681833406
195,0.10897822196491834,0.09329486334803813,104.18501900245091,0.029211603888964453,0.3489895646067708,0.006442662488915956,-1.7526885765964426
196,0.1361400481780661,0.043128877062196216,31.186768257343033,0.028499217278953385,0.25662073403796515,0.006489505891538673,-0.7024264031311187
197,0.1477192130173407,0.07497729855067548,78.00963372120539,0.0209009877344881,0.30193191010655684,0.006038797247432972,1.1349522097460092
198,0.06497169661788864,0.04075838827082853,62.80821319613298,0.016350004568312412,0.22706051767540947,0.006268634926522535,-3.8988519247768014
199,0.12789054782868534,0.0638310402983653,89.40178310225619,0.02437280813850485,0.2978293192541418,0.00621689858572923,-4.967552869416831
200,0.05668008340913727,0.04361986664947193,81.3047232355186,0.021719600458495775,0.26509960615097033,0.006079374926638415,0.09072762800175127
201,0.1262335570038341,0.09893265416806576,139.42289364189025,0.023166714801317576,0.22963878498521068,0.006157148630832645,6.599623959482723
202,0.08636918263671248,0.1568621651488765,98.536903890266,0.018866937948504657,0.3193799274140569,0.006058780893598145,-3.4124122770663146
203,0.09043531215250014,0.09997243270283312,66.27880942419245,0.024447518646573855,0.30835973987246457,0.006313145317422599,0.09944237755108176
204,0.11681095935480214,0.07229060525291851,105.72579427023996,0.02784050695573932,0.28936054069818506,0.0064666210220701275,1.8861783646334986
205,0.09019923128406548,0.049811146320486055,146.03540198348196,0.029981925452769127,0.2533338930632172,0.0061268156230419365,-1.9656303468326968
206,0.06749949439917735,0.10215538906897964,45.61045326205229,0.021228001849194975,0.21802630740052634,0.006432089408986911,-2.542479747649736
207,0.15952866259580714,0.12679385392418768,178.9015202248193,0.028532498533128073,0.27736933389855367,0.00646351610180398,5.189625065827741
208,0.1473154674073176,0.1400350481792011,23.98231640891578,0.02659830525502986,0.270405511794253,0.006316855501659558,-3.619907999163889
209,0.05150571976999213,0.07918872810788678,50.373980995721524,0.02701943928219702,0.25240760354709324,0.006271184731106578,-1.9450482412056296
210,0.09575849243074659,0.06236347097370799,172.38672629060116,0.017824490330076635,0.3044905516692366,0.006036912491895335,-3.0104952551371884
211,0.11413852531607512,0.15322417498775123,171.85135138217592,0.01688033188491159,0.2945113323170821,0.00648134709323299,6.2108928450039675
212,0.043499903844444215,0.09279903235538,106.36196203868019,0.018007311744125728,0.2329642694250152,0.006040834054083141,-3.6459516845648476
213,0.04389718015589858,0.08507107883607028,19.90629324187941,0.018815069169081516,0.3073205631973677,0.0060939839968328635,-0.3873810023543731
214,0.1273715943281712,0.13424349156970916,44.097778402203204,0.028936836159019295,0.2843053987164964,0.006383274857244465,-6.160758353425212
215,0.11192653559735866,0.059371436908398884,163.0950308474401,0.027218543029609913,0.2651109570717418,0.006281970259725948,5.2671292434400145
216,0.09370520336960916,0.08154262936013286,82.7191180775035,0.02061181234483947,0.3157724560382735,0.006114853792183851,3.821386773940194
